,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell
3903,12/14/2018,3808702,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
3904,12/14/2018,3808700,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
3905,12/14/2018,3808692,372814,1,372814,A0101103,A01,1,"[52.0, 6.0]",A0101
3906,12/14/2018,3808692,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
3907,12/14/2018,3808638,419207,1,419207,A0503203,A05,3,"[39.0, 9.0]",A0503
3908,12/14/2018,3808636,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309
3909,12/10/2018,3776861,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
3910,12/10/2018,3776859,264792,1,264792,A0218303,A02,18,"[47.5, 19.5]",A0218
3911,12/10/2018,3776839,215343,1,215343,A0503502,A05,3,"[39.0, 9.0]",A0503
3912,12/10/2018,3776839,341956,1,341956,A1019201,A10,19,"[22.75, 21.0]",A1019
3913,12/10/2018,3776804,454548,1,454548,A0608201,A06,8,"[34.5, 12.0]",A0608
3914,12/10/2018,3776803,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
3915,12/10/2018,3776803,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
3916,12/10/2018,3776765,352738,1,352738,A0306506,A03,6,"[44.25, 10.5]",A0306
3917,12/10/2018,3776758,388041,1,388041,A0804403,A08,4,"[28.0, 9.0]",A0804
3918,12/10/2018,3776743,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106
3919,12/10/2018,3776743,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007
3920,12/10/2018,3776731,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906
3921,12/10/2018,3776671,354333,1,354333,A0410302,A04,10,"[41.0, 13.5]",A0410
3922,12/10/2018,3776668,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106
3923,12/10/2018,3776668,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007
3924,12/10/2018,3776661,425969,1,425969,A0304507,A03,4,"[44.25, 9.0]",A0304
3925,12/10/2018,3776652,202889,1,202889,A0914502,A09,14,"[24, 16.5]",A0914
3926,12/10/2018,3776652,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510
3927,12/10/2018,3776652,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007
3928,12/10/2018,3776640,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901
3929,12/10/2018,3776549,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
3930,12/10/2018,3777862,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
3931,12/10/2018,3777847,395248,1,395248,A0710101,A07,10,"[31.25, 13.5]",A0710
3932,12/10/2018,3777849,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503
3933,12/10/2018,3777840,461527,1,461527,A0313306,A03,13,"[45.5, 16.5]",A0313
3934,12/10/2018,3777842,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901
3935,12/10/2018,3777842,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406
3936,12/10/2018,3777833,335350,1,335350,A1017501,A10,17,"[22.75, 19.5]",A1017
3937,12/10/2018,3777822,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
3938,12/10/2018,3777819,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904
3939,12/10/2018,3777789,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
3940,12/10/2018,3777790,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812
3941,12/10/2018,3777787,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904
3942,12/10/2018,3777787,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914
3943,12/10/2018,3777785,427755,1,427755,A0202206,A02,2,"[47.5, 6.0]",A0202
3944,12/10/2018,3777779,434287,1,434287,A0714102,A07,14,"[31.25, 16.5]",A0714
3945,12/10/2018,3777767,458574,1,458574,A0715401,A07,15,"[32.5, 18.0]",A0715
3946,12/10/2018,3777751,318273,1,318273,A0904102,A09,4,"[24, 9.0]",A0904
3947,12/10/2018,3777749,434122,1,434122,A1106403,A11,6,"[15.25, 10.5]",A1106
3948,12/10/2018,3777749,450401,1,450401,A1115302,A11,15,"[19.5, 18.0]",A1115
3949,12/10/2018,3777748,446739,1,446739,A1010202,A10,10,"[20.75, 13.5]",A1010
3950,12/10/2018,3777742,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008
3951,12/10/2018,3777742,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008
3952,12/10/2018,3777726,437821,1,437821,A0617503,A06,17,"[35.75, 19.5]",A0617
3953,12/10/2018,3777724,424784,1,424784,A0516102,A05,16,"[37.75, 18.0]",A0516
3954,12/10/2018,3777723,318275,1,318275,A0908403,A09,8,"[24, 12.0]",A0908
3955,12/10/2018,3777712,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
3956,12/10/2018,3777713,466405,1,466405,A1007503,A10,7,"[22.75, 12.0]",A1007
3957,12/10/2018,3777711,340387,2,340387,A0920103,A09,20,"[24, 21.0]",A0920
3958,12/10/2018,3777708,311668,1,311668,A0916402,A09,16,"[24, 18.0]",A0916
3959,12/10/2018,3777706,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902
3960,12/10/2018,3777706,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904
3961,12/10/2018,3777706,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914
3962,12/10/2018,3777706,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005
3963,12/10/2018,3777705,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
3964,12/10/2018,3777703,330863,1,330863,A1002502,A10,2,"[20.75, 6.0]",A1002
3965,12/10/2018,3777703,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
3966,12/10/2018,3777700,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
3967,12/10/2018,3777700,445637,1,445637,A0718303,A07,18,"[31.25, 19.5]",A0718
3968,12/10/2018,3777693,408363,1,408363,A0207102,A02,7,"[48.75, 12.0]",A0207
3969,12/10/2018,3777694,370816,1,370816,A0910404,A09,10,"[24, 13.5]",A0910
3970,12/10/2018,3777694,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918
3971,12/10/2018,3777690,325908,1,325908,A0222402,A02,22,"[47.5, 22.5]",A0222
3972,12/10/2018,3777690,365951,3,365951,A1111103,A11,11,"[19.5, 15.0]",A1111
3973,12/10/2018,3777690,391525,1,391525,A1005102,A10,5,"[22.75, 10.5]",A1005
3974,12/10/2018,3777690,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
3975,12/10/2018,3777671,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106
3976,12/10/2018,3777671,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007
3977,12/10/2018,3777664,404162,1,404162,A0915401,A09,15,"[26, 18.0]",A0915
3978,12/10/2018,3777659,449733,2,449733,A0918104,A09,18,"[24, 19.5]",A0918
3979,12/10/2018,3777660,335952,1,335952,A1011301,A10,11,"[22.75, 15.0]",A1011
3980,12/10/2018,3777649,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106
3981,12/10/2018,3777649,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007
3982,12/10/2018,3777645,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
3983,12/10/2018,3777640,258929,1,258929,A0321508,A03,21,"[45.5, 22.5]",A0321
3984,12/10/2018,3777640,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
3985,12/10/2018,3777632,434287,2,434287,A0714102,A07,14,"[31.25, 16.5]",A0714
3986,12/10/2018,3777632,434289,1,434289,A0714202,A07,14,"[31.25, 16.5]",A0714
3987,12/10/2018,3777623,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901
3988,12/10/2018,3777616,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004
3989,12/10/2018,3777614,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910
3990,12/10/2018,3777615,436723,1,436723,A0410504,A04,10,"[41.0, 13.5]",A0410
3991,12/10/2018,3777603,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918
3992,12/10/2018,3777583,402179,1,402179,A0619403,A06,19,"[35.75, 21.0]",A0619
3993,12/10/2018,3777583,442439,1,442439,A0711102,A07,11,"[32.5, 15.0]",A0711
3994,12/10/2018,3777571,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
3995,12/10/2018,3777568,419207,1,419207,A0503203,A05,3,"[39.0, 9.0]",A0503
3996,12/10/2018,3777553,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109
3997,12/10/2018,3777551,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906
3998,12/10/2018,3777545,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
3999,12/10/2018,3777544,373516,1,373516,A0513204,A05,13,"[39.0, 16.5]",A0513
4000,12/10/2018,3777537,265242,1,265242,A0401502,A04,1,"[42.25, 6.0]",A0401
4001,12/10/2018,3777537,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
4002,12/10/2018,3777537,339781,1,339781,A0918102,A09,18,"[24, 19.5]",A0918
4003,12/10/2018,3777535,440530,1,440530,A1002101,A10,2,"[20.75, 6.0]",A1002
4004,12/10/2018,3777528,419207,1,419207,A0503203,A05,3,"[39.0, 9.0]",A0503
4005,12/10/2018,3777526,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503
4006,12/10/2018,3777506,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
4007,12/10/2018,3777469,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921
4008,12/10/2018,3777467,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109
4009,12/10/2018,3777457,440188,1,440188,A0502403,A05,2,"[37.75, 6.0]",A0502
4010,12/10/2018,3777457,454369,1,454369,A0608204,A06,8,"[34.5, 12.0]",A0608
4011,12/10/2018,3777452,372093,1,372093,A1001201,A10,1,"[22.75, 6.0]",A1001
4012,12/10/2018,3777452,424782,1,424782,A1015504,A10,15,"[22.75, 18.0]",A1015
4013,12/10/2018,3777443,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
4014,12/10/2018,3777443,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
4015,12/10/2018,3777430,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
4016,12/10/2018,3777428,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007
4017,12/10/2018,3777428,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008
4018,12/10/2018,3777417,402543,1,402543,A1103502,A11,3,"[19.5, 9.0]",A1103
4019,12/10/2018,3777417,402545,1,402545,A1106301,A11,6,"[15.25, 10.5]",A1106
4020,12/10/2018,3777418,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906
4021,12/10/2018,3777418,370814,1,370814,A0910103,A09,10,"[24, 13.5]",A0910
4022,12/10/2018,3777401,237659,1,237659,A1010204,A10,10,"[20.75, 13.5]",A1010
4023,12/10/2018,3777401,397506,1,397506,A1013402,A10,13,"[22.75, 16.5]",A1013
4024,12/10/2018,3777397,335346,2,335346,A1011303,A10,11,"[22.75, 15.0]",A1011
4025,12/10/2018,3777387,267275,1,267275,A0808404,A08,8,"[28.0, 12.0]",A0808
4026,12/10/2018,3777387,267296,1,267296,A0809501,A08,9,"[29.25, 13.5]",A0809
4027,12/10/2018,3777386,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503
4028,12/10/2018,3777373,351117,1,351117,A0719502,A07,19,"[32.5, 21.0]",A0719
4029,12/10/2018,3777365,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016
4030,12/10/2018,3777345,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005
4031,12/10/2018,3777326,308581,1,308581,A0816404,A08,16,"[28.0, 18.0]",A0816
4032,12/10/2018,3777326,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
4033,12/10/2018,3777290,244579,1,244579,A0701104,A07,1,"[32.5, 6.0]",A0701
4034,12/10/2018,3777256,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
4035,12/10/2018,3777254,446739,1,446739,A1010202,A10,10,"[20.75, 13.5]",A1010
4036,12/10/2018,3777254,446856,1,446856,A0902401,A09,2,"[24, 6.0]",A0902
4037,12/10/2018,3777247,395245,1,395245,A0708403,A07,8,"[31.25, 12.0]",A0708
4038,12/10/2018,3777239,259767,1,259767,A0911101,A09,11,"[26, 15.0]",A0911
4039,12/10/2018,3777233,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
4040,12/10/2018,3777233,399012,1,399012,A0422403,A04,22,"[41.0, 22.5]",A0422
4041,12/10/2018,3777227,263928,1,263928,A0416404,A04,16,"[41.0, 18.0]",A0416
4042,12/10/2018,3777226,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
4043,12/10/2018,3777203,447663,1,447663,A1020501,A10,20,"[20.75, 21.0]",A1020
4044,12/10/2018,3777200,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
4045,12/10/2018,3777199,437905,1,437905,A0218202,A02,18,"[47.5, 19.5]",A0218
4046,12/10/2018,3777193,356218,1,356218,A0107301,A01,7,"[52.0, 12.0]",A0107
4047,12/10/2018,3777193,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
4048,12/10/2018,3777183,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206
4049,12/10/2018,3777182,348792,1,348792,A0902404,A09,2,"[24, 6.0]",A0902
4050,12/10/2018,3777162,370784,2,370784,A1014504,A10,14,"[20.75, 16.5]",A1014
4051,12/10/2018,3777160,446739,1,446739,A1010202,A10,10,"[20.75, 13.5]",A1010
4052,12/10/2018,3777160,449731,1,449731,A0918103,A09,18,"[24, 19.5]",A0918
4053,12/10/2018,3777148,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
4054,12/10/2018,3777149,259768,1,259768,A0911102,A09,11,"[26, 15.0]",A0911
4055,12/10/2018,3777149,353790,1,353790,A0906103,A09,6,"[24, 10.5]",A0906
4056,12/10/2018,3777143,340387,1,340387,A0920103,A09,20,"[24, 21.0]",A0920
4057,12/10/2018,3777142,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4058,12/10/2018,3777141,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4059,12/10/2018,3777122,401752,1,401752,A0418504,A04,18,"[41.0, 19.5]",A0418
4060,12/10/2018,3777115,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
4061,12/10/2018,3777109,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206
4062,12/10/2018,3777103,404159,1,404159,A0506302,A05,6,"[37.75, 10.5]",A0506
4063,12/10/2018,3777103,453964,1,453964,A1119104,A11,19,"[19.5, 21.0]",A1119
4064,12/10/2018,3777103,453965,1,453965,A1019401,A10,19,"[22.75, 21.0]",A1019
4065,12/10/2018,3777103,453966,1,453966,A1120202,A11,20,"[15.25, 21.0]",A1120
4066,12/10/2018,3777103,453967,1,453967,A1120203,A11,20,"[15.25, 21.0]",A1120
4067,12/10/2018,3777103,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001
4068,12/10/2018,3777027,422317,1,422317,A0109301,A01,9,"[52.0, 13.5]",A0109
4069,12/10/2018,3777026,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
4070,12/10/2018,3777012,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
4071,12/10/2018,3777013,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016
4072,12/10/2018,3777011,423094,1,423094,A0919502,A09,19,"[26, 21.0]",A0919
4073,12/10/2018,3777011,452659,1,452659,A0908204,A09,8,"[24, 12.0]",A0908
4074,12/4/2018,3758890,263737,1,263737,A0413203,A04,13,"[42.25, 16.5]",A0413
4075,12/4/2018,3758891,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007
4076,12/4/2018,3758891,440470,1,440470,A1007403,A10,7,"[22.75, 12.0]",A1007
4077,12/4/2018,3758891,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008
4078,12/4/2018,3758891,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008
4079,12/4/2018,3758891,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008
4080,12/4/2018,3758891,440474,1,440474,A1008301,A10,8,"[20.75, 12.0]",A1008
4081,12/4/2018,3758886,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
4082,12/4/2018,3758883,352261,1,352261,A1003201,A10,3,"[22.75, 9.0]",A1003
4083,12/4/2018,3758884,424782,1,424782,A1015504,A10,15,"[22.75, 18.0]",A1015
4084,12/4/2018,3758882,437009,1,437009,A0711204,A07,11,"[32.5, 15.0]",A0711
4085,12/4/2018,3758872,424782,1,424782,A1015504,A10,15,"[22.75, 18.0]",A1015
4086,12/4/2018,3758865,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4087,12/4/2018,3758846,366682,1,366682,A0104403,A01,4,"[50.75, 9.0]",A0104
4088,12/4/2018,3758853,404163,1,404163,A0902403,A09,2,"[24, 6.0]",A0902
4089,12/4/2018,3758843,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4090,12/4/2018,3758845,318275,1,318275,A0908403,A09,8,"[24, 12.0]",A0908
4091,12/4/2018,3758839,448097,1,448097,A0220103,A02,20,"[47.5, 21.0]",A0220
4092,12/4/2018,3758840,432239,1,432239,A0322108,A03,22,"[44.25, 22.5]",A0322
4093,12/4/2018,3758840,434113,1,434113,A0407202,A04,7,"[42.25, 12.0]",A0407
4094,12/4/2018,3758838,419531,1,419531,A0616401,A06,16,"[34.5, 18.0]",A0616
4095,12/4/2018,3758836,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4096,12/4/2018,3758834,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910
4097,12/4/2018,3758833,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503
4098,12/4/2018,3758825,337378,1,337378,A0422501,A04,22,"[41.0, 22.5]",A0422
4099,12/4/2018,3758825,389087,1,389087,A0311501,A03,11,"[45.5, 15.0]",A0311
4100,12/4/2018,3758829,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921
4101,12/4/2018,3758821,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
4102,12/4/2018,3758822,402543,1,402543,A1103502,A11,3,"[19.5, 9.0]",A1103
4103,12/4/2018,3758822,402545,1,402545,A1106301,A11,6,"[15.25, 10.5]",A1106
4104,12/4/2018,3758812,408363,1,408363,A0207102,A02,7,"[48.75, 12.0]",A0207
4105,12/4/2018,3758811,335930,1,335930,A0915404,A09,15,"[26, 18.0]",A0915
4106,12/4/2018,3758803,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901
4107,12/4/2018,3758805,263731,1,263731,A0412203,A04,12,"[41.0, 15.0]",A0412
4108,12/4/2018,3758795,364507,1,364507,A0306503,A03,6,"[44.25, 10.5]",A0306
4109,12/4/2018,3758784,159789,1,159789,A0318503,A03,18,"[44.25, 19.5]",A0318
4110,12/4/2018,3758781,405155,1,405155,A0413103,A04,13,"[42.25, 16.5]",A0413
4111,12/4/2018,3758782,449734,1,449734,A0916304,A09,16,"[24, 18.0]",A0916
4112,12/4/2018,3758777,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
4113,12/4/2018,3758776,370781,1,370781,A1008402,A10,8,"[20.75, 12.0]",A1008
4114,12/4/2018,3758764,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914
4115,12/4/2018,3758758,259767,1,259767,A0911101,A09,11,"[26, 15.0]",A0911
4116,12/4/2018,3758758,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4117,12/4/2018,3758757,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904
4118,12/4/2018,3758750,423147,1,423147,A1008302,A10,8,"[20.75, 12.0]",A1008
4119,12/4/2018,3758751,448504,1,448504,A0220503,A02,20,"[47.5, 21.0]",A0220
4120,12/4/2018,3758749,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320
4121,12/4/2018,3758749,412682,1,412682,A0805103,A08,5,"[29.25, 10.5]",A0805
4122,12/4/2018,3758730,439924,1,439924,A1006404,A10,6,"[20.75, 10.5]",A1006
4123,12/4/2018,3758730,439926,1,439926,A1006503,A10,6,"[20.75, 10.5]",A1006
4124,12/4/2018,3758730,439927,1,439927,A1006504,A10,6,"[20.75, 10.5]",A1006
4125,12/4/2018,3758721,242482,1,242482,A0319103,A03,19,"[45.5, 21.0]",A0319
4126,12/4/2018,3758721,354756,1,354756,A0901203,A09,1,"[26, 6.0]",A0901
4127,12/4/2018,3758721,398769,1,398769,A0214308,A02,14,"[47.5, 16.5]",A0214
4128,12/4/2018,3758721,420032,1,420032,A0901202,A09,1,"[26, 6.0]",A0901
4129,12/4/2018,3758721,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910
4130,12/4/2018,3758721,446855,1,446855,A0919201,A09,19,"[26, 21.0]",A0919
4131,12/4/2018,3758709,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609
4132,12/4/2018,3758710,373884,1,373884,A0107501,A01,7,"[52.0, 12.0]",A0107
4133,12/4/2018,3758704,316444,1,316444,A0701504,A07,1,"[32.5, 6.0]",A0701
4134,12/4/2018,3758694,292186,1,292186,A0914304,A09,14,"[24, 16.5]",A0914
4135,12/4/2018,3758692,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906
4136,12/4/2018,3758690,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406
4137,12/4/2018,3758683,397512,1,397512,A1001501,A10,1,"[22.75, 6.0]",A1001
4138,12/4/2018,3758683,397516,1,397516,A1010101,A10,10,"[20.75, 13.5]",A1010
4139,12/4/2018,3758673,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412
4140,12/4/2018,3758670,434125,1,434125,A0912502,A09,12,"[24, 15.0]",A0912
4141,12/4/2018,3758669,436724,1,436724,A0411302,A04,11,"[42.25, 15.0]",A0411
4142,12/4/2018,3758659,440736,1,440736,A1013401,A10,13,"[22.75, 16.5]",A1013
4143,12/4/2018,3758646,302739,1,302739,A0703201,A07,3,"[32.5, 9.0]",A0703
4144,12/4/2018,3758645,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
4145,12/4/2018,3758645,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314
4146,12/4/2018,3758625,230946,1,230946,A1101204,A11,1,"[19.5, 6.0]",A1101
4147,12/4/2018,3758625,421921,1,421921,A0213203,A02,13,"[48.75, 16.5]",A0213
4148,12/4/2018,3758625,438604,1,438604,A1107202,A11,7,"[19.5, 12.0]",A1107
4149,12/4/2018,3758625,438605,1,438605,A1111502,A11,11,"[19.5, 15.0]",A1111
4150,12/4/2018,3758614,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
4151,12/4/2018,3758615,269805,1,269805,A0518502,A05,18,"[37.75, 19.5]",A0518
4152,12/4/2018,3758605,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206
4153,12/4/2018,3758602,398668,1,398668,A0214304,A02,14,"[47.5, 16.5]",A0214
4154,12/4/2018,3758602,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
4155,12/4/2018,3758600,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4156,12/4/2018,3758597,263737,1,263737,A0413203,A04,13,"[42.25, 16.5]",A0413
4157,12/4/2018,3758598,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
4158,12/4/2018,3758584,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914
4159,12/4/2018,3758586,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
4160,12/4/2018,3758580,366282,1,366282,A0301306,A03,1,"[45.5, 6.0]",A0301
4161,12/4/2018,3758575,260231,1,260231,A0915402,A09,15,"[26, 18.0]",A0915
4162,12/4/2018,3758572,331611,1,331611,A0912402,A09,12,"[24, 15.0]",A0912
4163,12/4/2018,3758574,311355,1,311355,A0814101,A08,14,"[28.0, 16.5]",A0814
4164,12/4/2018,3758571,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309
4165,12/4/2018,3758567,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4166,12/4/2018,3758565,403895,1,403895,A0416304,A04,16,"[41.0, 18.0]",A0416
4167,12/4/2018,3758565,433665,1,433665,A0517101,A05,17,"[39.0, 19.5]",A0517
4168,12/4/2018,3758566,444077,1,444077,A0502503,A05,2,"[37.75, 6.0]",A0502
4169,12/4/2018,3758562,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4170,12/4/2018,3758564,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309
4171,12/4/2018,3758560,389086,1,389086,A0311406,A03,11,"[45.5, 15.0]",A0311
4172,12/4/2018,3758552,319764,1,319764,A0913403,A09,13,"[26, 16.5]",A0913
4173,12/4/2018,3758541,370790,1,370790,A0902301,A09,2,"[24, 6.0]",A0902
4174,12/4/2018,3758540,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
4175,12/4/2018,3758540,426515,1,426515,A0306407,A03,6,"[44.25, 10.5]",A0306
4176,12/4/2018,3758532,401554,1,401554,A0316401,A03,16,"[44.25, 18.0]",A0316
4177,12/4/2018,3758532,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004
4178,12/4/2018,3758531,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
4179,12/4/2018,3758531,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314
4180,12/4/2018,3758523,292714,1,292714,A0410402,A04,10,"[41.0, 13.5]",A0410
4181,12/4/2018,3758517,436454,1,436454,A0216106,A02,16,"[47.5, 18.0]",A0216
4182,12/4/2018,3758512,348794,1,348794,A1006103,A10,6,"[20.75, 10.5]",A1006
4183,12/4/2018,3758512,348804,1,348804,A0906102,A09,6,"[24, 10.5]",A0906
4184,12/4/2018,3758512,397351,1,397351,A0918302,A09,18,"[24, 19.5]",A0918
4185,12/4/2018,3758506,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4186,12/4/2018,3758499,397506,1,397506,A1013402,A10,13,"[22.75, 16.5]",A1013
4187,12/4/2018,3758500,263408,1,263408,A0204205,A02,4,"[47.5, 9.0]",A0204
4188,12/4/2018,3758500,263410,1,263410,A0204301,A02,4,"[47.5, 9.0]",A0204
4189,12/4/2018,3758489,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
4190,12/4/2018,3758489,438916,1,438916,A0316503,A03,16,"[44.25, 18.0]",A0316
4191,12/4/2018,3758488,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320
4192,12/4/2018,3758484,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510
4193,12/4/2018,3758484,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007
4194,12/4/2018,3758462,299865,1,299865,A0412501,A04,12,"[41.0, 15.0]",A0412
4195,12/4/2018,3758474,322442,1,322442,A0919404,A09,19,"[26, 21.0]",A0919
